a_Gene_ID	Mirbase ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
transcript:ENSORLT00000040106	ola-miR-187-3p#FMORYLATM0298	8090	83	88	83	88	3550	6mer	x	6mer	8090		0
transcript:ENSORLT00000030369	ola-miR-187-3p#FMORYLATM0298	8090	243	250	243	250	3551	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000027267	ola-miR-187-3p#FMORYLATM0298	8090	1581	1586	1581	1586	3552	6mer	x	6mer	8090		0
transcript:ENSORLT00000029528	ola-miR-187-3p#FMORYLATM0298	8090	2516	2522	2516	2522	3553	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000024758	ola-miR-187-3p#FMORYLATM0298	8090	529	535	529	535	3554	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000044082	ola-miR-187-3p#FMORYLATM0298	8090	2186	2191	2186	2191	3555	6mer	x	6mer	8090		0
transcript:ENSORLT00000044082	ola-miR-187-3p#FMORYLATM0298	8090	225	231	225	231	3556	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000044082	ola-miR-187-3p#FMORYLATM0298	8090	4555	4560	4555	4560	3557	6mer	x	6mer	8090		0
transcript:ENSORLT00000044082	ola-miR-187-3p#FMORYLATM0298	8090	826	831	826	831	3558	6mer	x	6mer	8090		0
transcript:ENSORLT00000036762	ola-miR-187-3p#FMORYLATM0298	8090	1567	1572	1567	1572	3559	6mer	x	6mer	8090		0
transcript:ENSORLT00000032783	ola-miR-187-3p#FMORYLATM0298	8090	652	657	652	657	3560	6mer	x	6mer	8090		0
transcript:ENSORLT00000027206	ola-miR-187-3p#FMORYLATM0298	8090	2750	2755	2750	2755	3561	6mer	x	6mer	8090		0
transcript:ENSORLT00000044979	ola-miR-187-3p#FMORYLATM0298	8090	4080	4085	4080	4085	3562	6mer	x	6mer	8090		0
transcript:ENSORLT00000033771	ola-miR-187-3p#FMORYLATM0298	8090	816	821	816	821	3563	6mer	x	6mer	8090		0
transcript:ENSORLT00000037638	ola-miR-187-3p#FMORYLATM0298	8090	678	683	678	683	3564	6mer	x	6mer	8090		0
transcript:ENSORLT00000036072	ola-miR-187-3p#FMORYLATM0298	8090	187	193	187	193	3565	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000032967	ola-miR-187-3p#FMORYLATM0298	8090	72	77	72	77	3566	6mer	x	6mer	8090		0
transcript:ENSORLT00000032967	ola-miR-187-3p#FMORYLATM0298	8090	774	780	774	780	3567	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000000327	ola-miR-187-3p#FMORYLATM0298	8090	1955	1962	1955	1962	3568	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000000327	ola-miR-187-3p#FMORYLATM0298	8090	2427	2433	2427	2433	3569	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000000327	ola-miR-187-3p#FMORYLATM0298	8090	2539	2545	2539	2545	3570	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000000327	ola-miR-187-3p#FMORYLATM0298	8090	677	683	677	683	3571	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000046015	ola-miR-187-3p#FMORYLATM0298	8090	1926	1933	1926	1933	3572	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000046015	ola-miR-187-3p#FMORYLATM0298	8090	2398	2404	2398	2404	3573	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000046015	ola-miR-187-3p#FMORYLATM0298	8090	2510	2516	2510	2516	3574	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000046015	ola-miR-187-3p#FMORYLATM0298	8090	648	654	648	654	3575	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000000353	ola-miR-187-3p#FMORYLATM0298	8090	1616	1621	1616	1621	3576	6mer	x	6mer	8090		0
transcript:ENSORLT00000036091	ola-miR-187-3p#FMORYLATM0298	8090	1616	1621	1616	1621	3577	6mer	x	6mer	8090		0
transcript:ENSORLT00000034952	ola-miR-187-3p#FMORYLATM0298	8090	1029	1035	1029	1035	3578	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000047006	ola-miR-187-3p#FMORYLATM0298	8090	1029	1035	1029	1035	3579	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000001175	ola-miR-187-3p#FMORYLATM0298	8090	2071	2077	2071	2077	3580	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000039732	ola-miR-187-3p#FMORYLATM0298	8090	1485	1490	1485	1490	3581	6mer	x	6mer	8090		0
transcript:ENSORLT00000039732	ola-miR-187-3p#FMORYLATM0298	8090	1987	1993	1987	1993	3582	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000001188	ola-miR-187-3p#FMORYLATM0298	8090	524	529	524	529	3583	6mer	x	6mer	8090		0
transcript:ENSORLT00000035687	ola-miR-187-3p#FMORYLATM0298	8090	3853	3858	3853	3858	3584	6mer	x	6mer	8090		0
transcript:ENSORLT00000044956	ola-miR-187-3p#FMORYLATM0298	8090	3853	3858	3853	3858	3585	6mer	x	6mer	8090		0
transcript:ENSORLT00000001290	ola-miR-187-3p#FMORYLATM0298	8090	2137	2142	2137	2142	3586	6mer	x	6mer	8090		0
transcript:ENSORLT00000001290	ola-miR-187-3p#FMORYLATM0298	8090	2298	2304	2298	2304	3587	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000001327	ola-miR-187-3p#FMORYLATM0298	8090	686	691	686	691	3588	6mer	x	6mer	8090		0
transcript:ENSORLT00000039087	ola-miR-187-3p#FMORYLATM0298	8090	115	120	115	120	3589	6mer	x	6mer	8090		0
transcript:ENSORLT00000001577	ola-miR-187-3p#FMORYLATM0298	8090	1562	1567	1562	1567	3590	6mer	x	6mer	8090		0
transcript:ENSORLT00000001577	ola-miR-187-3p#FMORYLATM0298	8090	2338	2345	2338	2345	3591	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000044902	ola-miR-187-3p#FMORYLATM0298	8090	1562	1567	1562	1567	3592	6mer	x	6mer	8090		0
transcript:ENSORLT00000044902	ola-miR-187-3p#FMORYLATM0298	8090	2338	2345	2338	2345	3593	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000027805	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3594	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000028135	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3595	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000031938	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3596	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000032738	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3597	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000034081	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3598	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035471	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3599	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000044398	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3600	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000044603	ola-miR-187-3p#FMORYLATM0298	8090	4053	4059	4053	4059	3601	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000037850	ola-miR-187-3p#FMORYLATM0298	8090	2139	2145	2139	2145	3602	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000037850	ola-miR-187-3p#FMORYLATM0298	8090	2850	2857	2850	2857	3603	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000037850	ola-miR-187-3p#FMORYLATM0298	8090	678	684	678	684	3604	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000001714	ola-miR-187-3p#FMORYLATM0298	8090	1370	1376	1370	1376	3605	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000001805	ola-miR-187-3p#FMORYLATM0298	8090	628	633	628	633	3606	6mer	x	6mer	8090		0
transcript:ENSORLT00000046230	ola-miR-187-3p#FMORYLATM0298	8090	628	633	628	633	3607	6mer	x	6mer	8090		0
transcript:ENSORLT00000034461	ola-miR-187-3p#FMORYLATM0298	8090	32	38	32	38	3608	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000001952	ola-miR-187-3p#FMORYLATM0298	8090	2650	2655	2650	2655	3609	6mer	x	6mer	8090		0
transcript:ENSORLT00000001952	ola-miR-187-3p#FMORYLATM0298	8090	4334	4340	4334	4340	3610	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000030707	ola-miR-187-3p#FMORYLATM0298	8090	634	639	634	639	3611	6mer	x	6mer	8090		0
transcript:ENSORLT00000031791	ola-miR-187-3p#FMORYLATM0298	8090	634	639	634	639	3612	6mer	x	6mer	8090		0
transcript:ENSORLT00000037390	ola-miR-187-3p#FMORYLATM0298	8090	634	639	634	639	3613	6mer	x	6mer	8090		0
transcript:ENSORLT00000045207	ola-miR-187-3p#FMORYLATM0298	8090	634	639	634	639	3614	6mer	x	6mer	8090		0
transcript:ENSORLT00000038282	ola-miR-187-3p#FMORYLATM0298	8090	309	314	309	314	3615	6mer	x	6mer	8090		0
transcript:ENSORLT00000002369	ola-miR-187-3p#FMORYLATM0298	8090	1381	1386	1381	1386	3616	6mer	x	6mer	8090		0
transcript:ENSORLT00000002355	ola-miR-187-3p#FMORYLATM0298	8090	2415	2421	2415	2421	3617	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000030980	ola-miR-187-3p#FMORYLATM0298	8090	2415	2421	2415	2421	3618	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000034970	ola-miR-187-3p#FMORYLATM0298	8090	2415	2421	2415	2421	3619	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000035707	ola-miR-187-3p#FMORYLATM0298	8090	2415	2421	2415	2421	3620	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000031038	ola-miR-187-3p#FMORYLATM0298	8090	213	218	213	218	3621	6mer	x	6mer	8090		0
transcript:ENSORLT00000002621	ola-miR-187-3p#FMORYLATM0298	8090	1237	1243	1237	1243	3622	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029041	ola-miR-187-3p#FMORYLATM0298	8090	927	934	927	934	3623	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000033610	ola-miR-187-3p#FMORYLATM0298	8090	758	765	758	765	3624	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000002817	ola-miR-187-3p#FMORYLATM0298	8090	68	74	68	74	3625	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000002928	ola-miR-187-3p#FMORYLATM0298	8090	1149	1154	1149	1154	3626	6mer	x	6mer	8090		0
transcript:ENSORLT00000003033	ola-miR-187-3p#FMORYLATM0298	8090	868	873	868	873	3627	6mer	x	6mer	8090		0
transcript:ENSORLT00000032777	ola-miR-187-3p#FMORYLATM0298	8090	2642	2647	2642	2647	3628	6mer	x	6mer	8090		0
transcript:ENSORLT00000003255	ola-miR-187-3p#FMORYLATM0298	8090	91	97	91	97	3629	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000027180	ola-miR-187-3p#FMORYLATM0298	8090	114	119	114	119	3630	6mer	x	6mer	8090		0
transcript:ENSORLT00000037688	ola-miR-187-3p#FMORYLATM0298	8090	114	119	114	119	3631	6mer	x	6mer	8090		0
transcript:ENSORLT00000003585	ola-miR-187-3p#FMORYLATM0298	8090	2649	2654	2649	2654	3632	6mer	x	6mer	8090		0
transcript:ENSORLT00000040251	ola-miR-187-3p#FMORYLATM0298	8090	3139	3144	3139	3144	3633	6mer	x	6mer	8090		0
transcript:ENSORLT00000044349	ola-miR-187-3p#FMORYLATM0298	8090	1892	1897	1892	1897	3634	6mer	x	6mer	8090		0
transcript:ENSORLT00000004346	ola-miR-187-3p#FMORYLATM0298	8090	3656	3663	3656	3663	3635	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000039435	ola-miR-187-3p#FMORYLATM0298	8090	1129	1134	1129	1134	3636	6mer	x	6mer	8090		0
transcript:ENSORLT00000031181	ola-miR-187-3p#FMORYLATM0298	8090	774	779	774	779	3637	6mer	x	6mer	8090		0
transcript:ENSORLT00000043001	ola-miR-187-3p#FMORYLATM0298	8090	965	970	965	970	3638	6mer	x	6mer	8090		0
transcript:ENSORLT00000037846	ola-miR-187-3p#FMORYLATM0298	8090	1930	1935	1930	1935	3639	6mer	x	6mer	8090		0
transcript:ENSORLT00000006040	ola-miR-187-3p#FMORYLATM0298	8090	1487	1492	1487	1492	3640	6mer	x	6mer	8090		0
transcript:ENSORLT00000028458	ola-miR-187-3p#FMORYLATM0298	8090	2347	2352	2347	2352	3641	6mer	x	6mer	8090		0
transcript:ENSORLT00000037632	ola-miR-187-3p#FMORYLATM0298	8090	2290	2296	2290	2296	3642	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000031847	ola-miR-187-3p#FMORYLATM0298	8090	1059	1065	1059	1065	3643	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000006452	ola-miR-187-3p#FMORYLATM0298	8090	1549	1554	1549	1554	3644	6mer	x	6mer	8090		0
transcript:ENSORLT00000038741	ola-miR-187-3p#FMORYLATM0298	8090	919	926	919	926	3645	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000040271	ola-miR-187-3p#FMORYLATM0298	8090	1647	1653	1647	1653	3646	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000040271	ola-miR-187-3p#FMORYLATM0298	8090	2827	2833	2827	2833	3647	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000008903	ola-miR-187-3p#FMORYLATM0298	8090	196	201	196	201	3648	6mer	x	6mer	8090		0
transcript:ENSORLT00000039473	ola-miR-187-3p#FMORYLATM0298	8090	4084	4089	4084	4089	3649	6mer	x	6mer	8090		0
transcript:ENSORLT00000038424	ola-miR-187-3p#FMORYLATM0298	8090	4283	4288	4283	4288	3650	6mer	x	6mer	8090		0
transcript:ENSORLT00000044038	ola-miR-187-3p#FMORYLATM0298	8090	4283	4288	4283	4288	3651	6mer	x	6mer	8090		0
transcript:ENSORLT00000033554	ola-miR-187-3p#FMORYLATM0298	8090	1965	1971	1965	1971	3652	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000009324	ola-miR-187-3p#FMORYLATM0298	8090	1001	1006	1001	1006	3653	6mer	x	6mer	8090		0
transcript:ENSORLT00000009426	ola-miR-187-3p#FMORYLATM0298	8090	1816	1822	1816	1822	3654	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029467	ola-miR-187-3p#FMORYLATM0298	8090	1816	1822	1816	1822	3655	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000047066	ola-miR-187-3p#FMORYLATM0298	8090	1327	1332	1327	1332	3656	6mer	x	6mer	8090		0
transcript:ENSORLT00000047066	ola-miR-187-3p#FMORYLATM0298	8090	2319	2325	2319	2325	3657	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000009490	ola-miR-187-3p#FMORYLATM0298	8090	377	383	377	383	3658	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000039035	ola-miR-187-3p#FMORYLATM0298	8090	2295	2300	2295	2300	3659	6mer	x	6mer	8090		0
transcript:ENSORLT00000033796	ola-miR-187-3p#FMORYLATM0298	8090	2130	2135	2130	2135	3660	6mer	x	6mer	8090		0
transcript:ENSORLT00000030165	ola-miR-187-3p#FMORYLATM0298	8090	2576	2581	2576	2581	3661	6mer	x	6mer	8090		0
transcript:ENSORLT00000010790	ola-miR-187-3p#FMORYLATM0298	8090	49	54	49	54	3662	6mer	x	6mer	8090		0
transcript:ENSORLT00000011156	ola-miR-187-3p#FMORYLATM0298	8090	2506	2511	2506	2511	3663	6mer	x	6mer	8090		0
transcript:ENSORLT00000011157	ola-miR-187-3p#FMORYLATM0298	8090	224	229	224	229	3664	6mer	x	6mer	8090		0
transcript:ENSORLT00000027496	ola-miR-187-3p#FMORYLATM0298	8090	1736	1741	1736	1741	3665	6mer	x	6mer	8090		0
transcript:ENSORLT00000031525	ola-miR-187-3p#FMORYLATM0298	8090	152	157	152	157	3666	6mer	x	6mer	8090		0
transcript:ENSORLT00000041284	ola-miR-187-3p#FMORYLATM0298	8090	1050	1056	1050	1056	3667	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000030560	ola-miR-187-3p#FMORYLATM0298	8090	62	68	62	68	3668	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029842	ola-miR-187-3p#FMORYLATM0298	8090	2363	2368	2363	2368	3669	6mer	x	6mer	8090		0
transcript:ENSORLT00000029842	ola-miR-187-3p#FMORYLATM0298	8090	3427	3433	3427	3433	3670	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029842	ola-miR-187-3p#FMORYLATM0298	8090	3604	3610	3604	3610	3671	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029842	ola-miR-187-3p#FMORYLATM0298	8090	883	888	883	888	3672	6mer	x	6mer	8090		0
transcript:ENSORLT00000035311	ola-miR-187-3p#FMORYLATM0298	8090	521	527	521	527	3673	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000041006	ola-miR-187-3p#FMORYLATM0298	8090	521	527	521	527	3674	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000013351	ola-miR-187-3p#FMORYLATM0298	8090	3688	3694	3688	3694	3675	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000013351	ola-miR-187-3p#FMORYLATM0298	8090	51	57	51	57	3676	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000014352	ola-miR-187-3p#FMORYLATM0298	8090	15	21	15	21	3677	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000015021	ola-miR-187-3p#FMORYLATM0298	8090	1217	1222	1217	1222	3678	6mer	x	6mer	8090		0
transcript:ENSORLT00000041999	ola-miR-187-3p#FMORYLATM0298	8090	271	277	271	277	3679	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000015388	ola-miR-187-3p#FMORYLATM0298	8090	62	67	62	67	3680	6mer	x	6mer	8090		0
transcript:ENSORLT00000044538	ola-miR-187-3p#FMORYLATM0298	8090	62	67	62	67	3681	6mer	x	6mer	8090		0
transcript:ENSORLT00000030507	ola-miR-187-3p#FMORYLATM0298	8090	1986	1991	1986	1991	3682	6mer	x	6mer	8090		0
transcript:ENSORLT00000044861	ola-miR-187-3p#FMORYLATM0298	8090	1986	1991	1986	1991	3683	6mer	x	6mer	8090		0
transcript:ENSORLT00000015665	ola-miR-187-3p#FMORYLATM0298	8090	1497	1502	1497	1502	3684	6mer	x	6mer	8090		0
transcript:ENSORLT00000040243	ola-miR-187-3p#FMORYLATM0298	8090	1203	1210	1203	1210	3685	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000040915	ola-miR-187-3p#FMORYLATM0298	8090	193	198	193	198	3686	6mer	x	6mer	8090		0
transcript:ENSORLT00000034549	ola-miR-187-3p#FMORYLATM0298	8090	193	198	193	198	3687	6mer	x	6mer	8090		0
transcript:ENSORLT00000038056	ola-miR-187-3p#FMORYLATM0298	8090	193	198	193	198	3688	6mer	x	6mer	8090		0
transcript:ENSORLT00000045279	ola-miR-187-3p#FMORYLATM0298	8090	193	198	193	198	3689	6mer	x	6mer	8090		0
transcript:ENSORLT00000038601	ola-miR-187-3p#FMORYLATM0298	8090	504	509	504	509	3690	6mer	x	6mer	8090		0
transcript:ENSORLT00000016917	ola-miR-187-3p#FMORYLATM0298	8090	470	476	470	476	3691	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000016970	ola-miR-187-3p#FMORYLATM0298	8090	908	914	908	914	3692	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000045922	ola-miR-187-3p#FMORYLATM0298	8090	326	332	326	332	3693	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000043032	ola-miR-187-3p#FMORYLATM0298	8090	232	238	232	238	3694	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000017152	ola-miR-187-3p#FMORYLATM0298	8090	188	194	188	194	3695	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000017169	ola-miR-187-3p#FMORYLATM0298	8090	1127	1132	1127	1132	3696	6mer	x	6mer	8090		0
transcript:ENSORLT00000029649	ola-miR-187-3p#FMORYLATM0298	8090	1127	1132	1127	1132	3697	6mer	x	6mer	8090		0
transcript:ENSORLT00000028262	ola-miR-187-3p#FMORYLATM0298	8090	1229	1236	1229	1236	3698	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000041119	ola-miR-187-3p#FMORYLATM0298	8090	3198	3203	3198	3203	3699	6mer	x	6mer	8090		0
transcript:ENSORLT00000018451	ola-miR-187-3p#FMORYLATM0298	8090	683	689	683	689	3700	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000033653	ola-miR-187-3p#FMORYLATM0298	8090	790	795	790	795	3701	6mer	x	6mer	8090		0
transcript:ENSORLT00000045723	ola-miR-187-3p#FMORYLATM0298	8090	307	312	307	312	3702	6mer	x	6mer	8090		0
transcript:ENSORLT00000018924	ola-miR-187-3p#FMORYLATM0298	8090	1087	1093	1087	1093	3703	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000018987	ola-miR-187-3p#FMORYLATM0298	8090	1246	1251	1246	1251	3704	6mer	x	6mer	8090		0
transcript:ENSORLT00000018987	ola-miR-187-3p#FMORYLATM0298	8090	384	389	384	389	3705	6mer	x	6mer	8090		0
transcript:ENSORLT00000013187	ola-miR-187-3p#FMORYLATM0298	8090	1290	1295	1290	1295	3706	6mer	x	6mer	8090		0
transcript:ENSORLT00000019265	ola-miR-187-3p#FMORYLATM0298	8090	915	920	915	920	3707	6mer	x	6mer	8090		0
transcript:ENSORLT00000030195	ola-miR-187-3p#FMORYLATM0298	8090	915	920	915	920	3708	6mer	x	6mer	8090		0
transcript:ENSORLT00000020352	ola-miR-187-3p#FMORYLATM0298	8090	1845	1850	1845	1850	3709	6mer	x	6mer	8090		0
transcript:ENSORLT00000020352	ola-miR-187-3p#FMORYLATM0298	8090	622	628	622	628	3710	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000030815	ola-miR-187-3p#FMORYLATM0298	8090	1845	1850	1845	1850	3711	6mer	x	6mer	8090		0
transcript:ENSORLT00000030815	ola-miR-187-3p#FMORYLATM0298	8090	622	628	622	628	3712	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020389	ola-miR-187-3p#FMORYLATM0298	8090	43	48	43	48	3713	6mer	x	6mer	8090		0
transcript:ENSORLT00000020469	ola-miR-187-3p#FMORYLATM0298	8090	1074	1080	1074	1080	3714	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000030334	ola-miR-187-3p#FMORYLATM0298	8090	1356	1361	1356	1361	3715	6mer	x	6mer	8090		0
transcript:ENSORLT00000036315	ola-miR-187-3p#FMORYLATM0298	8090	1356	1361	1356	1361	3716	6mer	x	6mer	8090		0
transcript:ENSORLT00000039975	ola-miR-187-3p#FMORYLATM0298	8090	1356	1361	1356	1361	3717	6mer	x	6mer	8090		0
transcript:ENSORLT00000020712	ola-miR-187-3p#FMORYLATM0298	8090	331	336	331	336	3718	6mer	x	6mer	8090		0
transcript:ENSORLT00000027547	ola-miR-187-3p#FMORYLATM0298	8090	129	135	129	135	3719	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000027547	ola-miR-187-3p#FMORYLATM0298	8090	2112	2118	2112	2118	3720	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000027547	ola-miR-187-3p#FMORYLATM0298	8090	2784	2789	2784	2789	3721	6mer	x	6mer	8090		0
transcript:ENSORLT00000027547	ola-miR-187-3p#FMORYLATM0298	8090	772	779	772	779	3722	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000038337	ola-miR-187-3p#FMORYLATM0298	8090	129	135	129	135	3723	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000038337	ola-miR-187-3p#FMORYLATM0298	8090	2112	2118	2112	2118	3724	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000038337	ola-miR-187-3p#FMORYLATM0298	8090	2784	2789	2784	2789	3725	6mer	x	6mer	8090		0
transcript:ENSORLT00000038337	ola-miR-187-3p#FMORYLATM0298	8090	772	779	772	779	3726	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000043151	ola-miR-187-3p#FMORYLATM0298	8090	129	135	129	135	3727	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000043151	ola-miR-187-3p#FMORYLATM0298	8090	2112	2118	2112	2118	3728	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000043151	ola-miR-187-3p#FMORYLATM0298	8090	2784	2789	2784	2789	3729	6mer	x	6mer	8090		0
transcript:ENSORLT00000043151	ola-miR-187-3p#FMORYLATM0298	8090	772	779	772	779	3730	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000036038	ola-miR-187-3p#FMORYLATM0298	8090	1065	1070	1065	1070	3731	6mer	x	6mer	8090		0
transcript:ENSORLT00000029013	ola-miR-187-3p#FMORYLATM0298	8090	295	301	295	301	3732	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000029013	ola-miR-187-3p#FMORYLATM0298	8090	923	929	923	929	3733	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000037792	ola-miR-187-3p#FMORYLATM0298	8090	229	235	229	235	3734	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000037792	ola-miR-187-3p#FMORYLATM0298	8090	857	863	857	863	3735	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020975	ola-miR-187-3p#FMORYLATM0298	8090	339	344	339	344	3736	6mer	x	6mer	8090		0
transcript:ENSORLT00000040334	ola-miR-187-3p#FMORYLATM0298	8090	520	525	520	525	3737	6mer	x	6mer	8090		0
transcript:ENSORLT00000040334	ola-miR-187-3p#FMORYLATM0298	8090	639	645	639	645	3738	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000035466	ola-miR-187-3p#FMORYLATM0298	8090	1699	1704	1699	1704	3739	6mer	x	6mer	8090		0
transcript:ENSORLT00000040852	ola-miR-187-3p#FMORYLATM0298	8090	1699	1704	1699	1704	3740	6mer	x	6mer	8090		0
transcript:ENSORLT00000045623	ola-miR-187-3p#FMORYLATM0298	8090	1756	1762	1756	1762	3741	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000021303	ola-miR-187-3p#FMORYLATM0298	8090	768	773	768	773	3742	6mer	x	6mer	8090		0
transcript:ENSORLT00000037704	ola-miR-187-3p#FMORYLATM0298	8090	209	214	209	214	3743	6mer	x	6mer	8090		0
transcript:ENSORLT00000045998	ola-miR-187-3p#FMORYLATM0298	8090	209	214	209	214	3744	6mer	x	6mer	8090		0
transcript:ENSORLT00000029803	ola-miR-187-3p#FMORYLATM0298	8090	1442	1447	1442	1447	3745	6mer	x	6mer	8090		0
transcript:ENSORLT00000021380	ola-miR-187-3p#FMORYLATM0298	8090	1391	1396	1391	1396	3746	6mer	x	6mer	8090		0
transcript:ENSORLT00000021380	ola-miR-187-3p#FMORYLATM0298	8090	346	351	346	351	3747	6mer	x	6mer	8090		0
